Age,SSec_Category,Gender,Hobby,Education_Duration,Housing,Profession,Loan Status,Working_Hours,Investment,Loan,Dependents,Marital_Status,Yearly_Breaks,Number_of_Siblings,Employer_Kind,City,Income,Answer,Country,Debt_Paid,Id
34.0,4,F,11,10.0,Bungalow,6,EMI,42.0,20.0,2000.0,1,Single,0,2,MNC,38,110405.978,0,Canada,11705,30045
53.0,4,F,11,10.0,Apartment,13,EMI,42.0,20.0,2000.0,2,Married,0,3,,38,208963.783,0,Canada,41865,30048
54.0,4,M,12,15.0,Slum,0,Not Applied,42.0,20.0,2000.0,5,Married,1,4,Self-employed,38,186859.83399999997,0,Canada,26052,30049
17.0,2,F,15,11.0,Apartment,7,EMI,27.0,20.0,2000.0,4,Separated,1,3,Self-employed,38,183599.74800000002,0,Canada,45845,30050
56.0,4,M,11,10.0,Apartment,0,EMI,42.0,20.0,2000.0,2,Engaged,1,3,Self-employed,38,104307.75099999999,1,Canada,10964,30052
16.0,4,M,11,10.0,Slum,7,EMI,22.0,20.0,2000.0,4,Separated,1,4,,38,172371.772,0,Canada,10282,30056
69.0,0,F,11,10.0,,4,Critical,37.0,20.0,2000.0,1,Single,1,4,Self-employed,38,319792.62,0,Canada,23329,30057
18.0,4,F,2,9.0,Apartment,7,EMI,37.0,20.0,2000.0,4,,0,4,MNC,38,185032.563,0,Canada,21452,30060
31.0,4,M,1,8.0,Slum,9,EMI,42.0,20.0,2000.0,2,Separated,1,4,Self-employed,38,395936.60799999995,0,Canada,23011,30061
32.0,2,M,8,12.0,Bungalow,12,EMI,42.0,20.0,2000.0,5,Married,1,4,Self-employed,38,141655.011,0,Canada,14914,30062
26.0,4,F,8,12.0,,7,EMI,42.0,20.0,2000.0,1,Single,0,3,MNC,38,587298.577,1,Canada,38415,30063
34.0,4,F,15,11.0,,2,EMI,,3157.0,2000.0,1,Single,0,4,Self-employed,7,248937.88,0,Canada,42054,30065
40.0,4,M,14,16.0,Condo,9,EMI,41.0,20.0,2000.0,2,Married,0,3,Self-employed,38,192437.32,1,Canada,28029,30066
29.0,4,F,9,14.0,Trailer,2,Applied,42.0,8634.0,2000.0,2,Separated,1,4,MNC,38,166321.71300000002,1,Canada,45684,30067
17.0,2,F,11,10.0,Apartment,9,EMI,12.0,20.0,2000.0,4,Separated,0,3,MNC,38,113207.602,0,Canada,40020,30068
34.0,4,F,12,15.0,,11,EMI,,20.0,3977.0,1,Single,0,2,,38,223085.938,1,Canada,24479,30072
15.0,4,F,1,8.0,Apartment,5,EMI,20.0,20.0,3719.0,4,Separated,1,4,Self-employed,38,114464.315,0,Canada,23842,30073
28.0,2,M,15,11.0,Slum,0,Not Applied,42.0,20.0,2000.0,4,Separated,0,2,MNC,38,50311.00700000001,0,Canada,32639,30074
33.0,4,F,6,6.0,Apartment,2,Critical,32.0,2655.0,2000.0,1,Single,1,4,MNC,38,237655.515,0,Canada,38658,30075
30.0,4,F,12,15.0,Trailer,3,EMI,42.0,14104.0,2000.0,2,Separated,1,3,MNC,38,161023.072,1,Canada,24216,30076
40.0,4,F,9,14.0,Condo,3,EMI,42.0,7708.0,2000.0,1,Single,0,4,MNC,38,262838.687,1,Canada,24935,30077
52.0,4,M,15,11.0,,3,EMI,47.0,20.0,2000.0,2,,1,4,MNC,38,425839.356,1,Canada,14983,30078
56.0,4,F,0,7.0,Trailer,7,EMI,42.0,20.0,2000.0,2,Separated,0,4,,38,75126.52,0,Canada,46424,30080
60.0,4,M,11,10.0,Trailer,0,Applied,40.0,20.0,2000.0,2,Engaged,0,3,MNC,38,160104.473,0,Canada,48472,30082
50.0,4,M,15,11.0,Bungalow,3,EMI,52.0,20.0,2000.0,2,Married,1,2,Self-employed,38,368259.88200000004,0,Canada,41085,30084
23.0,4,M,11,10.0,,11,EMI,32.0,20.0,2000.0,4,Separated,1,3,MNC,38,200016.378,0,Canada,48095,30085
24.0,2,F,0,7.0,Slum,2,EMI,42.0,20.0,2000.0,4,,0,4,Self-employed,38,290273.975,0,Canada,37782,30087
57.0,2,M,9,14.0,,3,Overdue,42.0,20.0,2000.0,2,Separated,0,4,,27,254029.24899999998,0,Canada,25691,30088
19.0,4,F,11,10.0,,4,EMI,52.0,20.0,2000.0,3,Separated,1,3,Self-employed,38,172381.84100000001,0,Canada,31189,30089
43.0,4,F,12,15.0,Bungalow,12,EMI,20.0,20.0,2000.0,1,Single,1,4,Self-employed,38,478377.959,1,Canada,43291,30090
58.0,4,F,11,10.0,Condo,7,EMI,,20.0,2000.0,1,Single,1,2,Self-employed,38,245886.38,1,Canada,34338,30093
32.0,4,F,11,10.0,Trailer,13,EMI,52.0,20.0,2000.0,1,,0,2,,38,285766.974,0,Canada,28864,30096
38.0,4,M,8,12.0,Apartment,0,EMI,42.0,20.0,2000.0,2,Separated,0,4,Self-employed,38,56920.21,0,Canada,37763,30098
55.0,4,F,12,15.0,Trailer,9,EMI,62.0,20.0,2000.0,1,Single,0,3,MNC,38,50820.788,1,Canada,35891,30099
32.0,2,F,0,7.0,Trailer,6,EMI,62.0,20.0,2000.0,2,Married,1,3,MNC,38,341264.526,0,Canada,23684,30101
55.0,4,F,9,14.0,Bungalow,12,Not Applied,50.0,20.0,2000.0,1,Single,0,2,MNC,38,310227.32,1,Canada,32171,30103
53.0,4,F,9,14.0,,3,EMI,42.0,20.0,3887.0,1,Single,0,4,,38,351730.055,1,Canada,28919,30104
49.0,4,F,11,10.0,Bungalow,4,EMI,62.0,20.0,2000.0,2,,0,3,MNC,38,69358.358,0,Canada,11346,30105
54.0,4,F,9,14.0,Apartment,0,EMI,42.0,20.0,2000.0,1,Single,0,2,Self-employed,38,124244.52,1,Canada,33096,30106
16.0,4,F,15,11.0,Apartment,11,EMI,17.0,20.0,2000.0,4,Separated,1,3,Self-employed,38,169563.992,0,Canada,20743,30108
39.0,4,F,14,16.0,Trailer,9,Not Applied,52.0,20.0,2000.0,1,Single,0,4,MNC,18,226036.026,1,Canada,35151,30111
31.0,4,F,11,10.0,Condo,5,EMI,42.0,20.0,2000.0,4,Separated,1,3,MNC,38,396040.55,0,Canada,41942,30113
45.0,4,F,4,4.0,Slum,6,EMI,,20.0,2000.0,3,,0,2,MNC,25,223446.393,0,Canada,39671,30114
44.0,0,M,11,10.0,,3,Paid,42.0,15044.0,2000.0,6,Single,0,3,MNC,38,312913.059,1,Canada,25347,30115
38.0,4,M,11,10.0,Apartment,0,EMI,40.0,20.0,2000.0,5,Married,0,2,MNC,38,798527.6140000002,0,Canada,12466,30116
40.0,4,F,11,10.0,Bungalow,6,EMI,42.0,20.0,2000.0,1,Single,0,2,MNC,25,664461.537,0,Canada,26466,30117
29.0,4,F,9,14.0,Trailer,9,Overdue,57.0,7318.0,2000.0,1,Single,1,3,Self-employed,38,371554.281,1,Canada,46116,30118
42.0,4,M,15,11.0,Slum,0,EMI,59.0,20.0,2000.0,5,Married,0,4,,38,191105.51100000003,0,Canada,47901,30120
35.0,4,M,11,10.0,Condo,12,EMI,,20.0,2000.0,5,Divorced with Children,0,2,MNC,38,363634.992,0,Canada,43536,30121
61.0,4,F,5,5.0,Slum,4,Critical,62.0,7708.0,2000.0,1,,1,2,Self-employed,38,26138.241,1,Canada,44648,30123
50.0,4,F,11,10.0,Trailer,11,EMI,47.0,20.0,2000.0,2,Married,0,2,Self-employed,38,204271.10199999998,0,Canada,20274,30124
40.0,4,M,15,11.0,Trailer,12,Applied,42.0,3345.0,2000.0,2,Married,0,4,MNC,38,247565.807,0,Canada,47709,30125
26.0,4,M,11,10.0,Slum,0,EMI,42.0,20.0,2000.0,2,Separated,1,4,Self-employed,38,495038.244,0,Canada,44202,30126
28.0,4,F,12,15.0,Slum,9,EMI,42.0,10540.0,2000.0,2,Separated,0,4,MNC,38,430654.68799999997,1,Canada,21762,30127
32.0,4,F,9,14.0,Trailer,11,EMI,,20.0,2000.0,1,Single,0,4,,38,84975.87400000001,0,Canada,46678,30128
35.0,4,M,7,13.0,Apartment,3,Not Applied,42.0,20.0,2000.0,6,Single,1,4,Self-employed,38,41293.219,1,Canada,37007,30129
33.0,4,M,15,11.0,Slum,11,EMI,37.0,20.0,2000.0,2,Married,0,2,MNC,38,60020.191,0,Canada,47163,30131
23.0,4,M,15,11.0,Apartment,0,EMI,42.0,20.0,2000.0,4,,0,2,MNC,38,366749.284,0,Canada,49294,30132
36.0,4,F,11,10.0,Condo,3,EMI,42.0,20.0,2000.0,2,Married,0,2,MNC,38,64518.32900000001,0,Canada,35191,30133
41.0,4,F,11,10.0,Trailer,4,Critical,62.0,20.0,2000.0,2,Separated,1,4,MNC,38,147871.887,0,Canada,38400,30134
16.0,4,F,1,8.0,Bungalow,7,EMI,22.0,20.0,2000.0,4,Separated,1,4,,38,270177.688,0,Canada,34952,30136
34.0,4,F,11,10.0,,13,EMI,62.0,20.0,2000.0,1,Single,0,2,MNC,38,191458.51100000003,1,Canada,47890,30138
19.0,4,M,15,11.0,Apartment,0,EMI,27.0,20.0,2000.0,2,Separated,1,3,MNC,38,145202.622,0,Canada,47910,30140
60.0,4,M,15,11.0,Bungalow,10,Not Applied,42.0,20.0,2000.0,2,,1,3,Self-employed,38,224048.67899999997,0,Canada,14966,30141
24.0,4,F,11,10.0,Slum,2,EMI,,20.0,2000.0,1,Single,1,4,MNC,38,124270.989,0,Canada,13623,30142
16.0,4,M,1,8.0,Condo,11,EMI,22.0,20.0,2000.0,4,Separated,1,4,,38,348020.234,0,Canada,42351,30144
63.0,4,F,11,10.0,Trailer,11,Critical,57.0,20.0,2000.0,1,Single,1,3,MNC,38,22834.62200000001,0,Canada,37697,30145
39.0,4,F,11,10.0,Apartment,2,EMI,52.0,3345.0,2000.0,2,Separated,1,2,MNC,38,319195.858,0,Canada,29004,30146
29.0,4,M,6,6.0,,7,EMI,22.0,20.0,2000.0,5,Separated,0,3,MNC,38,240388.888,0,Canada,39551,30147
54.0,4,M,6,6.0,,11,EMI,42.0,20.0,2000.0,5,Married,1,2,Self-employed,38,148095.066,0,Canada,44986,30148
48.0,4,F,9,14.0,Bungalow,3,EMI,,20.0,2000.0,1,Single,1,4,Self-employed,38,140037.826,1,Canada,45677,30149
20.0,4,M,9,14.0,,0,EMI,37.0,20.0,2000.0,4,,1,4,Self-employed,38,214228.47199999998,0,Canada,24309,30150
34.0,4,F,15,11.0,Slum,10,Applied,50.0,20.0,2000.0,1,Single,1,3,MNC,38,362304.37200000003,0,Canada,32486,30151
46.0,1,F,10,17.0,Slum,9,EMI,42.0,20.0,2000.0,1,Single,0,4,,18,120212.603,1,Canada,23152,30152
28.0,4,M,11,10.0,Apartment,7,EMI,32.0,20.0,2000.0,6,Single,0,2,Self-employed,38,226440.43600000002,0,Canada,32220,30153
33.0,4,F,15,11.0,Apartment,12,EMI,47.0,20.0,2000.0,1,Single,0,2,MNC,38,290815.42600000004,0,Canada,40170,30154
35.0,4,F,11,10.0,,13,Critical,32.0,20.0,2000.0,1,Single,1,3,Self-employed,38,331050.818,0,Canada,39766,30155
30.0,4,F,11,10.0,Trailer,9,EMI,,20.0,2000.0,1,Single,0,3,Self-employed,38,169831.15300000002,0,Canada,33266,30156
54.0,4,M,12,15.0,Slum,3,EMI,52.0,20.0,2000.0,6,Single,1,2,MNC,38,161008.833,0,Canada,43890,30157
36.0,4,F,11,10.0,Slum,7,Overdue,42.0,20.0,2000.0,2,Separated,0,4,,38,255150.754,0,Canada,43755,30160
32.0,4,M,6,6.0,Trailer,6,EMI,37.0,20.0,2000.0,5,Divorced with Children,1,4,Self-employed,5,172785.58899999998,0,Canada,47556,30161
34.0,4,F,8,12.0,Slum,9,EMI,,20.0,2000.0,4,Married,0,4,Self-employed,38,190043.72199999998,0,Canada,17546,30163
40.0,4,M,8,12.0,Bungalow,9,EMI,42.0,20.0,2000.0,2,Married,0,4,MNC,38,162728.578,0,Canada,24554,30164
31.0,4,F,11,10.0,Apartment,4,EMI,52.0,20.0,2000.0,1,Single,0,4,Self-employed,38,117943.106,0,Canada,45219,30165
19.0,4,M,11,10.0,Trailer,9,EMI,32.0,20.0,2000.0,4,Separated,0,3,MNC,38,197779.207,0,Canada,17807,30166
67.0,4,F,0,7.0,Apartment,13,Applied,12.0,20.0,2000.0,1,Single,0,3,Self-employed,38,182904.027,0,Canada,18704,30167
43.0,4,M,11,10.0,Slum,7,EMI,42.0,20.0,2000.0,2,Married,0,4,Self-employed,38,83953.39,0,Canada,24387,30171
29.0,4,F,11,10.0,Apartment,0,EMI,37.0,20.0,2000.0,1,Single,0,2,MNC,38,198295.634,0,Canada,23143,30172
22.0,4,M,9,14.0,,9,EMI,42.0,20.0,2000.0,6,Single,0,4,Self-employed,38,324566.68100000004,0,Canada,24025,30173
26.0,4,F,9,14.0,Apartment,9,EMI,62.0,20.0,2000.0,2,Separated,1,4,MNC,38,214499.451,1,Canada,34293,30174
19.0,4,M,7,13.0,Bungalow,7,EMI,7.0,20.0,2000.0,4,Separated,0,3,MNC,38,134426.72400000002,0,Canada,20494,30175
41.0,4,F,8,12.0,,3,Critical,27.0,20.0,2000.0,2,Married,0,4,,38,231454.78699999998,0,Canada,31657,30176
20.0,4,M,11,10.0,Trailer,11,EMI,,20.0,2000.0,2,,1,4,MNC,38,193280.259,0,Canada,30320,30177
60.0,4,F,11,10.0,Slum,2,Critical,42.0,20.0,3740.0,1,Single,1,2,MNC,38,203242.42,0,Canada,13194,30178
19.0,4,F,15,11.0,,12,Critical,27.0,20.0,2000.0,2,Separated,1,2,Self-employed,38,73551.994,0,Canada,37260,30179
35.0,4,F,15,11.0,Apartment,13,EMI,47.0,20.0,2000.0,1,Single,1,4,MNC,38,96333.226,0,Canada,41069,30180
32.0,2,M,15,11.0,Bungalow,7,EMI,42.0,20.0,2000.0,5,Married,0,2,Self-employed,38,96905.57699999999,0,Canada,43509,30181
41.0,2,M,15,11.0,Trailer,6,EMI,40.0,20.0,2000.0,5,Married,0,2,MNC,38,330191.078,0,Canada,18291,30183
41.0,4,F,1,8.0,Apartment,5,EMI,42.0,20.0,2000.0,1,Single,0,3,MNC,38,195974.58,0,Canada,31059,30185
21.0,4,F,1,8.0,Apartment,7,EMI,42.0,20.0,2000.0,1,,1,2,MNC,38,244213.78600000002,0,Canada,45879,30186
62.0,4,M,9,14.0,Condo,11,EMI,42.0,20.0,2000.0,5,Separated,1,2,Self-employed,28,155037.62,0,Canada,49018,30189
33.0,4,F,15,11.0,Slum,3,EMI,52.0,20.0,2000.0,2,Separated,1,2,Self-employed,38,332738.732,0,Canada,21575,30190
67.0,4,F,0,7.0,,4,Critical,,3293.0,2000.0,2,Divorced,1,4,Self-employed,38,85919.42599999999,0,Canada,24001,30191
64.0,4,F,11,10.0,Condo,13,Paid,52.0,20.0,2000.0,1,Single,0,4,MNC,38,72392.05,1,Canada,18207,30194
29.0,4,F,15,11.0,Trailer,2,EMI,42.0,20.0,2000.0,2,,1,2,Self-employed,21,299876.423,0,Canada,16107,30195
30.0,4,F,14,16.0,,9,EMI,42.0,20.0,2000.0,2,Separated,1,3,Self-employed,38,161975.428,0,Canada,23518,30197
21.0,4,M,7,13.0,Slum,11,EMI,,20.0,2000.0,4,Separated,1,4,MNC,38,224431.068,0,Canada,48288,30198
60.0,4,F,5,5.0,,2,Applied,42.0,2849.0,2000.0,1,Single,1,3,Self-employed,38,208881.66199999998,0,Canada,23496,30201
25.0,4,F,1,8.0,Apartment,5,EMI,42.0,3962.0,2000.0,1,,0,3,Self-employed,38,240950.68,0,Canada,14649,30204
36.0,4,F,14,16.0,Condo,9,EMI,,20.0,4415.0,1,Single,1,4,Self-employed,38,184841.767,1,Canada,49169,30205
28.0,4,F,15,11.0,Apartment,6,EMI,32.0,20.0,2000.0,1,Single,1,3,MNC,38,483235.768,0,Canada,26188,30207
15.0,4,F,0,7.0,Slum,9,EMI,22.0,20.0,2000.0,4,Separated,0,2,,38,34021.015,0,Canada,49535,30208
19.0,4,F,8,12.0,Trailer,4,Critical,42.0,20.0,2000.0,1,Single,0,4,MNC,38,323254.353,0,Canada,26858,30210
54.0,4,F,11,10.0,,11,Critical,42.0,20.0,2000.0,1,Single,1,2,Self-employed,38,143287.171,0,Canada,21474,30211
57.0,4,M,12,15.0,Slum,9,Applied,,4807.0,2000.0,5,Engaged,0,2,MNC,38,299321.502,1,Canada,22747,30212
35.0,4,M,15,11.0,Slum,3,Critical,42.0,20.0,2000.0,5,,0,4,Self-employed,38,77181.43400000001,0,Canada,14439,30213
50.0,4,M,15,11.0,Apartment,3,EMI,42.0,20.0,2000.0,5,Married,1,2,Self-employed,38,312877.839,0,Canada,21385,30214
48.0,4,F,15,11.0,Condo,3,Not Applied,42.0,20.0,2000.0,1,Single,0,3,Self-employed,38,341335.153,1,Canada,23918,30215
53.0,4,F,9,14.0,Condo,9,EMI,42.0,20.0,2000.0,1,Single,1,4,Self-employed,38,159603.906,1,Canada,23563,30217
43.0,4,M,11,10.0,Trailer,9,EMI,42.0,20.0,2000.0,2,Married,1,4,MNC,38,102141.12400000001,0,Canada,21549,30218
70.0,4,F,15,11.0,Bungalow,9,EMI,,3491.0,2000.0,1,Single,0,2,MNC,38,114794.37199999999,0,Canada,42474,30219
26.0,4,M,2,9.0,,6,EMI,42.0,20.0,2000.0,2,Married,0,3,Self-employed,38,180725.90399999998,0,Canada,23472,30221
36.0,4,F,9,14.0,Bungalow,12,EMI,42.0,20.0,2000.0,3,,0,2,MNC,38,109161.19099999999,0,Canada,41804,30222
49.0,4,F,11,10.0,Slum,11,Critical,42.0,20.0,2000.0,2,Separated,1,4,,38,317266.637,0,Canada,45389,30224
18.0,4,F,15,11.0,,7,EMI,38.0,20.0,3719.0,4,Separated,0,4,Self-employed,38,37002.966,0,Canada,24112,30225
23.0,4,M,15,11.0,,13,EMI,,20.0,2000.0,2,Separated,1,3,MNC,38,244152.991,0,Canada,49341,30226
50.0,4,M,15,11.0,Condo,11,EMI,22.0,20.0,2000.0,3,Married,0,2,MNC,38,120732.024,1,Canada,44243,30227
62.0,4,F,12,15.0,,9,Applied,27.0,20.0,2000.0,1,,0,4,MNC,38,115779.55900000001,0,Canada,27928,30231
32.0,4,F,11,10.0,Bungalow,0,EMI,42.0,20.0,3485.0,1,Single,0,3,,38,118629.815,0,Canada,43427,30232
72.0,4,F,15,11.0,Condo,3,Critical,,20.0,2000.0,1,Single,1,4,MNC,38,112208.398,0,Canada,20695,30233
42.0,4,F,12,15.0,Slum,9,EMI,42.0,20.0,2000.0,1,Single,0,4,Self-employed,38,147920.706,1,Canada,22302,30235
21.0,4,F,11,10.0,,5,EMI,52.0,20.0,2000.0,4,Separated,1,4,Self-employed,38,447170.797,0,Canada,29539,30237
25.0,4,M,8,12.0,,12,EMI,38.0,20.0,2000.0,3,Separated,1,4,Self-employed,38,121411.257,0,Canada,18306,30238
32.0,4,F,9,14.0,Bungalow,11,EMI,47.0,20.0,2000.0,1,Single,1,4,MNC,38,106817.505,1,Canada,49041,30239
16.0,4,M,11,10.0,Condo,11,EMI,,20.0,2000.0,4,,0,4,,38,195562.408,0,Canada,36988,30240
31.0,2,M,1,8.0,Trailer,11,EMI,19.0,20.0,2000.0,5,Separated,1,3,Self-employed,38,310699.961,0,Canada,23686,30241
48.0,4,F,15,11.0,Trailer,2,Critical,50.0,20.0,2000.0,1,Single,0,4,Self-employed,38,87647.565,0,Canada,38644,30242
45.0,4,F,11,10.0,Slum,11,EMI,52.0,20.0,2000.0,2,Married,0,3,Self-employed,38,55833.799000000006,0,Canada,40175,30243
48.0,4,F,14,16.0,Trailer,9,Paid,57.0,100019.0,2000.0,1,Single,1,4,MNC,38,192806.152,1,Canada,23025,30244
16.0,4,M,1,8.0,Apartment,11,EMI,17.0,20.0,2000.0,4,Separated,0,4,MNC,38,253981.19100000002,0,Canada,41990,30245
47.0,4,M,14,16.0,Bungalow,9,Applied,62.0,20.0,3977.0,6,Single,0,2,Self-employed,38,303004.081,1,Canada,26841,30246
21.0,4,M,15,11.0,Bungalow,4,EMI,52.0,20.0,2000.0,2,Separated,0,4,MNC,38,249662.41199999998,0,Canada,45139,30251
31.0,4,F,15,11.0,Apartment,13,EMI,42.0,20.0,2000.0,1,Single,0,2,Self-employed,38,158447.81699999998,0,Canada,30795,30252
41.0,4,F,12,15.0,,3,EMI,47.0,20.0,2000.0,1,Single,1,4,MNC,38,216614.2,0,Canada,39696,30253
55.0,4,M,2,9.0,Apartment,7,Overdue,42.0,20.0,2000.0,5,Married,0,2,MNC,38,99663.07400000001,0,Canada,48937,30255
20.0,4,F,9,14.0,Bungalow,11,EMI,47.0,20.0,2000.0,2,Separated,0,4,,38,189037.18399999998,0,Canada,14529,30256
21.0,4,F,9,14.0,Slum,6,EMI,42.0,20.0,2000.0,4,Separated,0,4,MNC,38,235982.954,0,Canada,15874,30257
37.0,2,F,11,10.0,Condo,0,Not Applied,54.0,7708.0,2000.0,1,Single,1,4,Self-employed,38,357449.045,1,Canada,43354,30259
30.0,4,F,12,15.0,,9,Critical,42.0,20.0,2000.0,2,Separated,0,2,Self-employed,38,190280.312,0,Canada,21331,30260
18.0,4,F,15,11.0,,12,EMI,,20.0,2000.0,4,Separated,1,3,Self-employed,38,116240.48800000001,0,Canada,46893,30261
28.0,4,F,15,11.0,Trailer,3,EMI,54.0,20.0,2000.0,2,Separated,0,2,Self-employed,38,113204.7,0,Canada,30337,30262
54.0,4,F,11,10.0,Trailer,4,Critical,47.0,20.0,2000.0,1,Single,0,3,Self-employed,38,169343.173,0,Canada,45855,30263
30.0,4,F,11,10.0,Bungalow,2,EMI,42.0,20.0,2000.0,5,Separated,0,2,Self-employed,38,166241.025,0,Canada,31420,30265
17.0,4,F,15,11.0,,9,EMI,13.0,20.0,2000.0,4,,1,3,Self-employed,38,220434.246,0,Canada,32466,30267
58.0,4,M,6,6.0,Bungalow,9,EMI,,20.0,2000.0,2,Engaged,0,3,Self-employed,38,106315.773,0,Canada,44356,30268
27.0,4,F,11,10.0,Bungalow,5,EMI,44.0,20.0,2000.0,1,Single,0,4,MNC,38,110391.69,0,Canada,21383,30269
22.0,4,F,15,11.0,Slum,2,EMI,62.0,20.0,2000.0,1,Single,1,2,Self-employed,38,200741.282,0,Canada,36413,30270
39.0,4,F,12,15.0,Slum,9,Overdue,37.0,20.0,2000.0,2,Married,1,4,Self-employed,38,104707.724,0,Canada,38637,30271
26.0,4,M,15,11.0,Slum,3,EMI,42.0,20.0,2000.0,4,,0,3,MNC,38,246039.02899999998,0,Canada,10961,30276
31.0,4,M,15,11.0,Condo,9,EMI,42.0,5198.0,2000.0,6,Single,0,4,Self-employed,38,373431.95700000005,1,Canada,11063,30277
27.0,4,F,9,14.0,Apartment,9,EMI,52.0,20.0,2000.0,2,Separated,1,3,Self-employed,8,375242.59,0,Canada,47271,30279
23.0,4,F,11,10.0,,13,EMI,47.0,20.0,2000.0,1,Single,1,2,,38,169768.621,0,Canada,20659,30280
29.0,4,F,14,16.0,,12,EMI,57.0,20.0,2000.0,2,Separated,1,3,MNC,38,178966.074,0,Canada,41330,30281
32.0,4,M,9,14.0,Slum,0,EMI,,20.0,2000.0,2,Divorced,0,2,Self-employed,38,20411.086,0,Canada,30029,30282
32.0,4,F,11,10.0,Slum,3,EMI,47.0,20.0,3887.0,1,Single,0,3,Self-employed,38,244051.585,1,Canada,14865,30283
64.0,4,F,11,10.0,Trailer,3,Overdue,42.0,20.0,3825.0,1,Single,0,3,MNC,38,132430.054,1,Canada,17597,30284
39.0,4,F,4,4.0,Bungalow,5,EMI,42.0,20.0,2000.0,1,,0,3,MNC,12,216237.108,0,Canada,49935,30285
56.0,2,F,11,10.0,,2,EMI,42.0,20.0,2000.0,1,Single,1,3,MNC,38,355798.31,0,Canada,41620,30287
38.0,4,M,11,10.0,Slum,3,EMI,42.0,20.0,2000.0,5,Divorced with Children,1,2,,1,406963.279,0,Canada,24842,30288
22.0,1,M,9,14.0,Bungalow,3,EMI,,20.0,2000.0,4,Separated,1,4,Self-employed,29,156907.095,0,Canada,23738,30289
45.0,4,F,11,10.0,,3,EMI,42.0,20.0,2000.0,1,Single,1,3,Self-employed,38,139775.15300000002,1,Canada,33528,30290
17.0,2,F,11,10.0,Bungalow,7,EMI,27.0,20.0,2000.0,4,Separated,0,3,MNC,38,354148.894,0,Canada,44110,30291
49.0,4,M,15,11.0,Slum,0,Overdue,42.0,20.0,2000.0,2,Married,0,4,MNC,38,343462.62,0,Canada,19668,30293
23.0,4,F,6,6.0,Apartment,13,EMI,47.0,20.0,2000.0,1,,0,4,Self-employed,38,520566.955,0,Canada,45426,30294
20.0,4,F,15,11.0,Condo,13,EMI,,20.0,2000.0,2,Separated,0,2,,38,50362.026,0,Canada,11343,30296
18.0,4,F,11,10.0,Bungalow,11,EMI,42.0,20.0,2000.0,4,Single,0,4,MNC,38,81668.76,0,Canada,31051,30298
21.0,1,M,0,7.0,,6,EMI,42.0,20.0,2000.0,4,Single,1,4,MNC,39,167085.945,0,Canada,13029,30301
26.0,4,F,9,14.0,Bungalow,0,EMI,42.0,20.0,2000.0,1,Single,0,4,Self-employed,38,206493.533,1,Canada,38497,30302
38.0,2,F,11,10.0,Condo,6,EMI,42.0,20.0,2000.0,2,Married,0,3,,38,123683.147,0,Canada,24580,30304
50.0,4,F,15,11.0,Condo,11,EMI,52.0,20.0,2000.0,2,Married,0,4,Self-employed,38,94395.17,0,Canada,44183,30305
35.0,4,F,11,10.0,Apartment,6,EMI,42.0,20.0,2000.0,5,Married,1,4,MNC,38,182925.95,1,Canada,35161,30306
33.0,4,F,8,12.0,Trailer,7,EMI,62.0,20.0,2000.0,2,Separated,1,4,MNC,38,220269.27399999998,0,Canada,45568,30308
43.0,4,F,15,11.0,Trailer,6,EMI,50.0,20.0,2000.0,5,Married,1,3,Self-employed,38,188098.312,0,Canada,14172,30309
37.0,2,M,11,10.0,,0,EMI,,20.0,2000.0,5,Married,0,3,Self-employed,38,176181.71300000005,0,Canada,42723,30310
52.0,4,F,11,10.0,Trailer,2,EMI,46.0,20.0,2000.0,1,Single,0,4,MNC,38,64989.005,0,Canada,28943,30311
24.0,4,M,15,11.0,Trailer,9,EMI,22.0,20.0,2000.0,6,Single,0,4,MNC,38,264891.831,0,Canada,16371,30313
57.0,4,F,7,13.0,Trailer,2,Paid,42.0,20.0,2000.0,1,Single,1,3,MNC,38,346181.148,0,Canada,36844,30314
40.0,4,M,11,10.0,,11,EMI,42.0,20.0,2000.0,6,Single,0,3,Self-employed,38,285408.063,1,Canada,33421,30315
20.0,2,M,15,11.0,Slum,10,EMI,22.0,20.0,2000.0,4,Separated,0,2,Self-employed,38,257758.419,0,Canada,32014,30316
31.0,4,M,9,14.0,Slum,9,EMI,,20.0,2000.0,2,Separated,1,4,Self-employed,38,200252.388,0,Canada,12299,30317
37.0,4,F,15,11.0,Apartment,6,EMI,42.0,20.0,2000.0,1,Single,0,2,Self-employed,38,63149.585,1,Canada,48532,30318
16.0,4,F,1,8.0,Slum,4,Paid,72.0,20.0,2000.0,4,Separated,0,2,MNC,38,96083.43400000001,0,Canada,10283,30319
22.0,4,F,9,14.0,Trailer,7,EMI,42.0,20.0,2000.0,2,,1,3,MNC,38,168911.496,0,Canada,16267,30321
26.0,4,M,8,12.0,Trailer,5,EMI,32.0,20.0,2000.0,6,Single,1,4,MNC,6,129400.66699999999,0,Canada,29423,30322
20.0,4,F,1,8.0,Condo,2,EMI,,20.0,2000.0,4,Separated,0,4,Self-employed,38,305874.00899999996,0,Canada,38674,30324
59.0,1,F,4,4.0,Condo,5,EMI,42.0,7318.0,2000.0,1,Single,0,3,Self-employed,29,81092.516,1,Canada,32535,30325
54.0,1,F,15,11.0,Apartment,0,Not Applied,42.0,20.0,2000.0,1,Single,0,2,MNC,24,254457.47699999998,0,Canada,44536,30326
